DATAFLOW,LAST UPDATE,freq,sex,age,unit,isced11,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Total,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Estonia,2017,40.9,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Total,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Estonia,2018,41.1,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Total,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Estonia,2019,40.6,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Total,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Estonia,2020,40.1,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Total,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Estonia,2021,43.2,b,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Total,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Estonia,2022,43.9,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Total,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Estonia,2023,43.5,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Total,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Greece,2008,27.7,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Total,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Greece,2009,28.9,b,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Total,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Greece,2010,30.6,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Total,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Greece,2011,32.3,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Total,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Greece,2012,34.5,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Total,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Greece,2013,37.2,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Total,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Greece,2014,38.7,b,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Total,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Greece,2015,40.1,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Total,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Greece,2016,41.0,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Total,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Greece,2017,42.5,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Total,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Greece,2018,42.8,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Total,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Greece,2019,42.4,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Total,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Greece,2020,43.7,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Total,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Greece,2021,44.2,b,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Total,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Greece,2022,45.2,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Total,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Greece,2023,44.5,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Total,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Spain,2008,40.0,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Total,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Spain,2009,39.5,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Total,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Spain,2010,40.3,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Total,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Spain,2011,40.3,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Total,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Spain,2012,40.4,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Total,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Spain,2013,41.1,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Total,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Spain,2014,41.5,b,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Total,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Spain,2015,41.0,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Total,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Spain,2016,41.0,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Total,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Spain,2017,42.6,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Total,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Spain,2018,44.3,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Total,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Spain,2019,46.5,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Total,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Spain,2020,47.4,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Total,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Spain,2021,48.5,b,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Total,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Spain,2022,50.2,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Total,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Spain,2023,52.0,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Total,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Finland,2008,38.3,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Total,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Finland,2009,39.4,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Total,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Finland,2010,39.2,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Total,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Finland,2011,39.4,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Total,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Finland,2012,39.7,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Total,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Finland,2013,40.0,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Total,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Finland,2014,40.3,b,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Total,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Finland,2015,40.2,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Total,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Finland,2016,40.7,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Total,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Finland,2017,40.3,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Total,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Finland,2018,40.3,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Total,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Finland,2019,42.0,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Total,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Finland,2020,43.8,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Total,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Finland,2021,40.1,b,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Total,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Finland,2022,40.7,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Total,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Finland,2023,39.2,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Total,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),France,2008,40.6,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Total,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),France,2009,42.9,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Total,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),France,2010,42.7,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Total,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),France,2011,42.8,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Total,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),France,2012,42.6,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Total,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),France,2013,43.9,b,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Total,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),France,2014,44.3,b,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Total,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),France,2015,44.8,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Total,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),France,2016,44.2,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Total,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),France,2017,44.5,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Total,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),France,2018,47.0,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Total,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),France,2019,48.2,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Total,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),France,2020,49.4,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Total,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),France,2021,50.3,b,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Total,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),France,2022,50.4,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Total,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),France,2023,51.9,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Total,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Croatia,2008,19.9,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Total,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Croatia,2009,21.3,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Total,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Croatia,2010,25.8,b,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Total,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Croatia,2011,24.4,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Total,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Croatia,2012,24.7,b,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Total,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Croatia,2013,28.9,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Total,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Croatia,2014,32.3,b,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Total,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Croatia,2015,30.8,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Total,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Croatia,2016,32.8,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Total,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Croatia,2017,32.7,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Total,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Croatia,2018,35.3,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Total,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Croatia,2019,35.4,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Total,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Croatia,2020,37.0,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Total,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Croatia,2021,36.2,b,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Total,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Croatia,2022,36.0,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Total,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Croatia,2023,38.8,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Total,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Hungary,2008,24.1,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Total,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Hungary,2009,25.1,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Total,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Hungary,2010,26.1,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Total,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Hungary,2011,28.2,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Total,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Hungary,2012,30.5,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Total,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Hungary,2013,31.2,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Total,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Hungary,2014,32.1,b,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Total,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Hungary,2015,32.1,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Total,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Hungary,2016,30.4,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Total,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Hungary,2017,30.2,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Total,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Hungary,2018,30.9,b,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Total,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Hungary,2019,30.9,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Total,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Hungary,2020,31.0,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Total,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Hungary,2021,33.4,b,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Total,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Hungary,2022,32.5,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Total,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Hungary,2023,30.1,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Total,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Ireland,2008,47.2,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Total,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Ireland,2009,49.1,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Total,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Ireland,2010,49.6,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Total,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Ireland,2011,48.6,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Total,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Ireland,2012,50.3,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Total,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Ireland,2013,52.1,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Total,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Ireland,2014,53.4,b,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Total,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Ireland,2015,54.0,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Total,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Ireland,2016,54.3,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Total,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Ireland,2017,54.7,b,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Total,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Ireland,2018,56.2,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Total,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Ireland,2019,55.4,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Total,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Ireland,2020,58.4,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Total,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Ireland,2021,62.2,b,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Total,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Ireland,2022,63.0,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Total,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Ireland,2023,62.7,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Total,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Iceland,2008,32.8,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Total,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Iceland,2009,35.8,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Total,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Iceland,2010,36.2,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Total,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Iceland,2011,39.4,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Total,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Iceland,2012,38.4,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Total,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Iceland,2013,40.0,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Total,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Iceland,2014,40.8,b,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Total,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Iceland,2015,40.2,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Total,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Iceland,2016,43.4,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Total,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Iceland,2017,47.6,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Total,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Iceland,2018,47.1,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Total,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Iceland,2019,47.2,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Total,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Iceland,2020,41.7,b,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Total,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Iceland,2021,41.5,b,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Total,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Iceland,2022,40.2,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Total,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Iceland,2023,43.4,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Total,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Italy,2008,19.9,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Total,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Italy,2009,20.2,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Total,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Italy,2010,20.8,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Total,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Italy,2011,21.1,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Total,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Italy,2012,22.5,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Total,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Italy,2013,22.9,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Total,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Italy,2014,24.2,b,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Total,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Italy,2015,25.2,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Total,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Italy,2016,25.6,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Total,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Italy,2017,26.9,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Total,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Italy,2018,27.9,b,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Total,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Italy,2019,27.9,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Total,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Italy,2020,28.6,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Total,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Italy,2021,28.3,b,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Total,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Italy,2022,29.2,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Total,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Italy,2023,30.6,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Total,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Lithuania,2008,41.5,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Total,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Lithuania,2009,43.5,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Total,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Lithuania,2010,46.3,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Total,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Lithuania,2011,48.2,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Total,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Lithuania,2012,48.6,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Total,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Lithuania,2013,50.5,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Total,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Lithuania,2014,52.6,b,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Total,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Lithuania,2015,54.8,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Total,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Lithuania,2016,54.9,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Total,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Lithuania,2017,55.6,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Total,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Lithuania,2018,55.6,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Total,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Lithuania,2019,55.2,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Total,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Lithuania,2020,56.2,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Total,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Lithuania,2021,57.5,b,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Total,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Lithuania,2022,58.2,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Total,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Lithuania,2023,57.4,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Total,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Luxembourg,2008,38.7,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Total,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Luxembourg,2009,44.5,b,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Total,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Luxembourg,2010,44.2,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Total,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Luxembourg,2011,46.6,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Total,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Luxembourg,2012,49.9,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Total,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Luxembourg,2013,48.1,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Total,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Luxembourg,2014,52.9,b,
